customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car
2032;Theodore;Chicchelli;Male;1983-09-09;Quality Control Specialist;Property;Mass Customer;N;Yes
2033;Mar;Philippon;Male;1971-08-31;Dental Hygienist;Health;High Net Worth;N;No
2034;June;Haslam;Female;1974-01-10;Speech Pathologist;Manufacturing;Mass Customer;N;No
2035;Kylie;Terese;Male;1979-06-01;Senior Developer;Health;Mass Customer;N;No
2036;Alix;Gilliland;Female;1977-04-29;;n/a;Mass Customer;N;No
2037;Irwin;Ryall;Male;1989-01-04;VP Marketing;IT;Mass Customer;N;No
2038;Fae;Done;Female;1959-11-26;Structural Engineer;Financial Services;Mass Customer;N;Yes
2039;Laureen;Blower;Female;1978-03-26;Senior Developer;IT;High Net Worth;N;Yes
2040;Gal;Scardafield;Male;1969-09-05;VP Sales;Retail;Affluent Customer;N;Yes
2041;Mort;Heath;Male;1957-10-27;VP Accounting;Financial Services;Mass Customer;N;No
2042;Bendix;Cooke;Male;1968-08-14;Registered Nurse;Health;Mass Customer;N;No
2043;Veronike;Clampett;Female;1977-09-05;Software Consultant;n/a;Mass Customer;N;No
2044;Leyla;Eddington;Female;1998-08-02;Quality Engineer;Health;Mass Customer;N;Yes
2045;Hermina;Franzel;Female;1984-07-03;VP Sales;Financial Services;High Net Worth;N;No
2046;Charis;Maas;Female;1959-07-27;Marketing Manager;n/a;Mass Customer;N;Yes
2047;Kirsten;Slegg;Female;1975-04-13;Paralegal;Financial Services;Affluent Customer;N;Yes
2048;Sorcha;Genthner;Female;1960-04-13;Financial Advisor;Financial Services;High Net Worth;N;No
2049;Jud;Purchon;Male;1962-02-12;Assistant Professor;Manufacturing;High Net Worth;N;No
2050;Opal;Costa;Female;1954-06-26;Business Systems Development Analyst;n/a;Mass Customer;N;Yes
2051;Teresita;Drinnan;Female;1959-06-15;Geological Engineer;Manufacturing;Affluent Customer;N;No
2052;Ganny;Sealeaf;Male;1955-11-30;;Retail;Mass Customer;N;Yes
2053;Horatius;Dufton;Male;1978-05-28;;Financial Services;Affluent Customer;N;Yes
2054;Horace;Gilpillan;Male;1995-08-21;;Manufacturing;Mass Customer;N;Yes
2055;Harmon;Bakster;Male;1980-09-14;Administrative Assistant III;Retail;High Net Worth;N;No
2056;Cristin;Smoughton;Female;1986-03-04;Biostatistician IV;Property;High Net Worth;N;No
2057;Elianora;Sally;Female;1959-10-04;Accounting Assistant IV;Manufacturing;Affluent Customer;N;Yes
2058;Ronna;Wickersham;Female;1978-02-04;Database Administrator I;Argiculture;High Net Worth;N;No
2059;Kylen;Gimson;Female;1977-02-15;Graphic Designer;n/a;High Net Worth;N;No
2060;Constancia;Akram;Female;1959-01-23;Statistician II;Financial Services;Mass Customer;N;No
2061;Loralyn;;Female;1983-01-24;Technical Writer;Manufacturing;High Net Worth;N;No
2062;Guillermo;Kolakovic;Male;1976-08-19;Junior Executive;Retail;Mass Customer;N;No
2063;Benny;Crudge;Male;1963-06-17;Clinical Specialist;Health;Affluent Customer;N;No
2064;Reynard;Jaffrey;Male;1969-05-19;VP Marketing;Health;Mass Customer;N;Yes
2065;Silvio;Henrichs;Male;1978-03-13;Technical Writer;Retail;Mass Customer;N;Yes
2066;Skipp;McLarens;Male;1969-12-21;Food Chemist;Health;High Net Worth;N;Yes
2067;Slade;Mulvin;Male;1979-05-05;Registered Nurse;Health;Mass Customer;N;No
2068;Wandie;Nare;Female;1956-08-08;Account Representative I;n/a;High Net Worth;N;No
2069;Sol;Holdron;U;;Software Test Engineer IV;IT;Mass Customer;N;Yes
2070;Tiphany;Leppington;Female;1981-12-05;Recruiting Manager;n/a;Mass Customer;N;No
2071;Ardis;Ramelet;Female;1978-02-07;;n/a;Mass Customer;N;No
2072;Margie;Tillyer;Female;1960-04-20;Environmental Specialist;Financial Services;Mass Customer;N;Yes
2073;Linea;;Female;1974-01-30;;Manufacturing;High Net Worth;N;Yes
2074;Roslyn;Rawdall;Female;1997-06-11;;Financial Services;Mass Customer;N;No
2075;Devondra;Jovis;Female;1973-04-23;Environmental Tech;Manufacturing;Mass Customer;N;No
2076;Beatriz;Tweddle;Female;1969-06-03;Assistant Manager;Manufacturing;Mass Customer;N;Yes
2077;Tobe;Lindroos;Female;1992-02-26;Cost Accountant;Financial Services;Mass Customer;N;Yes
2078;Joice;Govett;Female;1989-08-30;Computer Systems Analyst III;Manufacturing;Mass Customer;N;No
2079;Eda;;Female;1956-07-29;Account Executive;n/a;High Net Worth;N;No
2080;Rosamond;Sainer;Female;1959-08-07;Human Resources Assistant IV;n/a;High Net Worth;N;No
2081;Gelya;Coaker;Female;1972-06-21;Senior Editor;Financial Services;Mass Customer;N;No
2082;Sybyl;Beekman;Female;1979-12-07;Legal Assistant;Health;Affluent Customer;N;Yes
2083;Karee;Ortler;Female;1980-07-18;;n/a;Mass Customer;N;No
2084;Britni;Menguy;Female;1986-10-03;;IT;Mass Customer;N;Yes
2085;Carolynn;Samsin;Female;1956-05-03;Pharmacist;Health;Mass Customer;N;No
2086;Gayle;Cockerell;Male;1997-01-03;Senior Cost Accountant;Financial Services;High Net Worth;N;No
2087;Yehudi;Sandon;Male;1969-06-08;Administrative Officer;IT;Mass Customer;N;Yes
2088;Ernie;Wankel;Male;1969-10-09;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes
2089;Erie;Ballston;Male;1958-01-07;Safety Technician I;Financial Services;High Net Worth;N;No
2090;Stanton;Schimoni;Male;1964-12-05;Help Desk Technician;Financial Services;Mass Customer;N;Yes
2091;Dominga;Crosfield;Female;1980-06-22;Office Assistant II;Argiculture;Mass Customer;N;No
2092;Stavros;Hazelby;Male;1977-12-22;Safety Technician IV;Manufacturing;High Net Worth;N;No
2093;Salem;Doiley;Male;1999-09-10;Programmer II;Financial Services;High Net Worth;N;No
2094;Merle;Pesticcio;Male;1984-01-27;Biostatistician IV;n/a;Mass Customer;N;No
2095;Anette;Guerreiro;Female;1989-11-13;Account Executive;Manufacturing;Affluent Customer;N;No
2096;Torrie;Smartman;Female;1969-05-21;Programmer III;Telecommunications;High Net Worth;N;Yes
2097;Web;Decaze;Male;1988-04-08;Recruiter;Telecommunications;Mass Customer;N;No
2098;Ame;Tossell;Female;1969-12-13;Dental Hygienist;Health;High Net Worth;N;No
2099;Mikel;McKechnie;Male;1959-10-03;Senior Cost Accountant;Financial Services;High Net Worth;N;Yes
2100;Der;Blatcher;Male;1978-05-30;Marketing Assistant;IT;Mass Customer;N;No
2101;Maryann;;Female;1998-03-08;General Manager;n/a;Mass Customer;N;Yes
2102;Carl;Penquet;Male;1976-01-08;Senior Editor;n/a;Affluent Customer;N;No
2103;Jayme;Hendin;Male;1975-09-22;Business Systems Development Analyst;Financial Services;Affluent Customer;N;No
2104;Livy;Roote;Female;1979-01-29;Structural Analysis Engineer;Financial Services;Mass Customer;N;No
2105;Terrance;Goligher;Male;1971-11-11;Food Chemist;Health;High Net Worth;N;Yes
2106;Antons;Ley;Male;1970-03-19;Project Manager;Financial Services;High Net Worth;N;Yes
2107;Dre;Ferrillo;Female;1992-07-10;Biostatistician IV;IT;Affluent Customer;N;Yes
2108;Michel;O'Halligan;Female;1985-11-24;Software Test Engineer IV;Property;Mass Customer;N;Yes
2109;Grazia;Vinson;Female;1965-04-13;Account Representative II;Health;High Net Worth;N;Yes
2110;Gard;Marris;Male;1973-07-31;Human Resources Assistant III;Manufacturing;High Net Worth;N;No
2111;Ellis;Vokes;Male;1973-12-28;Speech Pathologist;Property;Affluent Customer;N;Yes
2112;Aubrie;Glaum;Female;1993-05-17;Accounting Assistant I;Financial Services;Mass Customer;N;Yes
2113;Nita;Bushell;Female;1972-01-06;Internal Auditor;Manufacturing;Affluent Customer;N;No
2114;Erick;Caveill;Male;1954-11-29;Safety Technician III;Argiculture;High Net Worth;N;No
2115;Shannon;Pflieger;Male;1975-08-31;Food Chemist;Health;Mass Customer;N;Yes
2116;Wyndham;Ecob;Male;1979-01-20;Research Associate;Financial Services;Affluent Customer;N;Yes
2117;Llywellyn;Christall;Male;1995-06-14;Computer Systems Analyst I;Health;Affluent Customer;N;No
2118;Ulrick;Calyton;Male;1978-07-22;Developer III;n/a;High Net Worth;N;No
2119;Dorise;Bellon;Female;1985-03-01;Senior Cost Accountant;Financial Services;Mass Customer;N;No
2120;Clare;Attoe;Male;1997-01-03;Web Designer III;Manufacturing;Mass Customer;N;No
2121;Clarita;Jaqueminet;Female;1989-02-15;Nurse;Financial Services;Mass Customer;N;Yes
2122;Osborne;Nawton;Male;1973-01-27;Registered Nurse;Health;High Net Worth;N;Yes
2123;Shirley;Negal;Female;1993-03-19;Software Engineer II;Manufacturing;Affluent Customer;N;No
2124;Damien;Bartczak;Male;1978-01-30;;Retail;High Net Worth;N;No
2125;Laurene;Linstead;Female;1975-01-27;VP Quality Control;Financial Services;High Net Worth;N;No
2126;Hugibert;Getcliff;Male;1958-03-29;Product Engineer;Health;Mass Customer;N;Yes
2127;Wanids;Baudet;Female;1974-02-15;Web Designer I;Manufacturing;Mass Customer;N;No
2128;Gregorius;Cockram;Male;1976-09-25;Data Coordiator;Property;Affluent Customer;N;Yes
2129;Barron;Waszkiewicz;Male;1980-10-07;Electrical Engineer;Manufacturing;High Net Worth;N;No
2130;Evangelina;Coxhell;Female;1990-01-01;Structural Engineer;Property;High Net Worth;N;Yes
2131;Nettle;Painter;Female;1971-03-21;Payment Adjustment Coordinator;n/a;Mass Customer;N;Yes
2132;Davina;Dougary;Female;1985-02-02;Human Resources Manager;Financial Services;High Net Worth;N;Yes
2133;Clarissa;Blaisdale;Female;1998-01-20;General Manager;Financial Services;High Net Worth;N;No
2134;Crosby;Ruoff;Male;2000-02-21;Nurse;Manufacturing;Affluent Customer;N;No
2135;Teador;Laurant;Male;1980-09-18;Structural Engineer;n/a;Mass Customer;N;Yes
2136;Heather;Golsworthy;Female;1965-07-12;Office Assistant I;Health;High Net Worth;N;Yes
2137;Renie;;Female;1971-06-22;Chemical Engineer;Manufacturing;Affluent Customer;N;No
2138;Jonell;Gon;Female;1978-11-28;Graphic Designer;Manufacturing;High Net Worth;N;No
2139;Carolina;Brands;Female;1982-02-06;Accountant II;IT;Affluent Customer;N;Yes
2140;Hilario;Ramsdell;Male;1976-09-30;Help Desk Operator;Telecommunications;High Net Worth;N;No
2141;Georgie;Bruggen;Female;1964-08-21;Programmer I;Financial Services;High Net Worth;N;Yes
2142;Marti;McComish;Female;1979-07-02;Biostatistician IV;n/a;Affluent Customer;N;No
2143;Napoleon;Terron;Male;1963-12-23;Business Systems Development Analyst;n/a;High Net Worth;N;Yes
2144;Maureene;Kingstne;Female;1978-04-11;Office Assistant IV;Property;Mass Customer;N;Yes
2145;Adrea;Quittonden;Female;1959-11-11;Librarian;Entertainment;Affluent Customer;N;Yes
2146;Timmie;Lenden;Male;1967-01-25;;n/a;Mass Customer;N;No
2147;Franzen;Kielty;Male;1998-11-04;Engineer IV;n/a;High Net Worth;N;Yes
2148;Annis;Freeth;Female;1989-03-20;Engineer I;Manufacturing;Mass Customer;N;Yes
2149;Lana;Druce;Female;1978-05-19;Professor;n/a;High Net Worth;N;No
2150;Huntlee;Pashba;Male;1959-09-05;;Retail;Affluent Customer;N;Yes
2151;Herrick;Gammett;Male;1986-10-23;;Entertainment;Affluent Customer;N;No
2152;Junina;Labone;Female;1968-11-05;Database Administrator III;Manufacturing;Mass Customer;N;Yes
2153;Jimmy;;Male;1986-10-13;Financial Analyst;Financial Services;Mass Customer;N;No
2154;Bird;Bolf;Female;1980-01-08;Chemical Engineer;Manufacturing;High Net Worth;N;No
2155;Fayth;Millions;Female;1964-01-09;Data Coordiator;n/a;Mass Customer;N;No
2156;Darill;Mowday;Male;1977-04-08;Desktop Support Technician;Retail;Mass Customer;N;Yes
2157;Alidia;Petyankin;Female;1978-01-30;Community Outreach Specialist;Property;Mass Customer;N;No
2158;Caesar;Begbie;Male;1960-12-18;Physical Therapy Assistant;Entertainment;Mass Customer;N;No
2159;Godfrey;Bottini;Male;1963-10-05;;n/a;High Net Worth;N;Yes
2160;Kettie;Cantopher;Female;1971-06-26;Recruiter;Health;Mass Customer;N;Yes
2161;Tommie;Mardle;Male;1998-01-14;;Financial Services;Mass Customer;N;No
2162;Andrew;Blunt;Male;1974-05-09;Paralegal;Financial Services;High Net Worth;N;Yes
2163;Tim;Guilliatt;Male;1996-12-25;VP Product Management;n/a;Mass Customer;N;Yes
2164;Toinette;Clementson;Female;1973-08-16;Financial Analyst;Financial Services;Mass Customer;N;Yes
2165;Marlie;Teesdale;U;;Civil Engineer;Manufacturing;Affluent Customer;N;No
2166;Mareah;Woodnutt;Female;1984-11-09;Nurse;Property;Mass Customer;N;No
2167;Laina;Semorad;Female;1997-07-11;Librarian;Entertainment;Mass Customer;N;No
2168;Levon;Woollard;Male;1974-11-16;VP Accounting;Financial Services;Mass Customer;N;Yes
2169;Jarrad;Atwell;Male;1979-02-28;Senior Financial Analyst;Financial Services;Mass Customer;N;No
2170;Dewitt;Laight;Male;1963-04-27;Geological Engineer;Manufacturing;Affluent Customer;N;No
2171;Laryssa;Maes;Female;1970-02-10;Pharmacist;Health;High Net Worth;N;No
2172;Emmery;Angrock;Male;1979-01-05;Information Systems Manager;Health;Affluent Customer;N;Yes
2173;Gracia;McAteer;Female;1976-09-21;Help Desk Technician;IT;Mass Customer;N;Yes
2174;Rock;Vickerstaff;Male;1962-09-21;Account Executive;Argiculture;High Net Worth;N;No
2175;Elvyn;Bullas;Male;1985-11-01;Web Developer III;Health;Mass Customer;N;No
2176;Josie;Gallemore;Female;1962-11-09;Accountant II;Property;High Net Worth;N;Yes
2177;Waverly;Creebo;Male;1977-10-08;Social Worker;Health;Mass Customer;N;No
2178;Veriee;Colthard;Female;1954-03-18;Mechanical Systems Engineer;Retail;Mass Customer;N;No
2179;Benson;cornhill;Male;1960-08-20;Desktop Support Technician;Manufacturing;Mass Customer;N;No
2180;Urbanus;Trevaskus;Male;1960-01-11;Chief Design Engineer;n/a;High Net Worth;N;Yes
2181;Tobe;Roxby;Male;1974-07-17;Account Executive;IT;Mass Customer;N;Yes
2182;Symon;Minchin;Male;1967-04-23;Assistant Media Planner;Entertainment;High Net Worth;N;Yes
2183;Jillie;Fyndon;Female;1972-02-07;Programmer Analyst IV;Manufacturing;Mass Customer;N;Yes
2184;Lamar;Gladman;Male;1971-12-05;Statistician III;Health;Mass Customer;N;No
2185;Gayle;Gridley;Female;1963-10-15;Human Resources Assistant II;Property;Mass Customer;N;No
2186;Carolina;Sexty;Female;1963-03-18;Clinical Specialist;Health;High Net Worth;N;No
2187;Brunhilde;Kendall;Female;1997-12-27;Budget/Accounting Analyst I;Health;Mass Customer;N;No
2188;Zonnya;Fayter;Female;1972-04-03;Nurse Practicioner;n/a;Mass Customer;N;No
2189;Thedric;;Male;1998-02-25;Safety Technician II;Financial Services;High Net Worth;N;No
2190;Maressa;Kondrachenko;Female;1979-04-17;;IT;Affluent Customer;N;No
2191;Alley;Fitchell;Male;1976-05-11;Payment Adjustment Coordinator;n/a;Mass Customer;N;Yes
2192;Hubie;Leipold;Male;1966-08-27;Staff Accountant II;n/a;Mass Customer;N;No
2193;Roldan;Carrington;Male;1955-12-16;Developer III;n/a;Mass Customer;N;Yes
2194;Johnette;O'Fergus;Female;1958-09-10;Electrical Engineer;Manufacturing;Affluent Customer;N;Yes
2195;Nevsa;Taill;Female;1987-05-02;GIS Technical Architect;Financial Services;Affluent Customer;N;Yes
2196;Skylar;Brise;Male;1976-06-08;Media Manager I;Retail;High Net Worth;N;Yes
2197;Filip;Willows;Male;1993-09-16;Programmer Analyst I;Financial Services;Mass Customer;N;No
2198;Marijn;Arnoll;Male;1998-01-10;Editor;Property;Affluent Customer;N;Yes
2199;Leigha;Ranger;Female;1983-02-09;Account Coordinator;Property;High Net Worth;N;Yes
2200;Teodoor;Lovelace;Male;1986-07-13;Community Outreach Specialist;n/a;Affluent Customer;N;Yes
2201;Trisha;Basset;Female;1998-12-12;Design Engineer;Financial Services;Affluent Customer;N;Yes
2202;Diannne;Neissen;Female;1977-08-19;Physical Therapy Assistant;Financial Services;Affluent Customer;N;Yes
2203;Ganny;Alessandrelli;Male;1998-12-23;Sales Associate;Health;High Net Worth;N;Yes
2204;Kacie;Barthram;Female;1967-09-07;Librarian;Entertainment;High Net Worth;N;No
2205;Birk;Elphey;U;;Accounting Assistant III;IT;Mass Customer;N;No
2206;Osmond;McCamish;Male;1957-05-25;Structural Engineer;Financial Services;Affluent Customer;N;No
2207;Junia;Gall;Female;1979-01-26;Web Designer IV;Manufacturing;Mass Customer;N;Yes
2208;Lavena;Embling;Female;1954-05-07;;n/a;Mass Customer;N;No
2209;Rriocard;Gavan;Male;1993-08-04;Registered Nurse;Health;Affluent Customer;N;Yes
2210;Kirby;Cameron;Male;1985-11-24;Registered Nurse;Health;High Net Worth;N;No
2211;Carmelita;Matuskiewicz;Female;1975-08-27;;Manufacturing;Mass Customer;N;Yes
2212;Adrianne;Raoux;Female;1974-05-13;Technical Writer;Manufacturing;Affluent Customer;N;Yes
2213;Jesse;Leyshon;Female;1996-05-07;Legal Assistant;n/a;Affluent Customer;N;Yes
2214;Farlay;Plevey;Male;1957-03-26;;Manufacturing;High Net Worth;N;Yes
2215;Viola;Wadhams;Female;1971-02-20;Structural Engineer;Financial Services;Mass Customer;N;Yes
2216;Clarinda;Woffinden;Female;1962-01-02;Systems Administrator II;Property;High Net Worth;N;Yes
2217;Kristofor;Juris;Male;1981-10-17;Paralegal;Financial Services;Mass Customer;N;No
2218;Madelena;Blincoe;Female;1992-05-27;Senior Sales Associate;Health;Affluent Customer;N;No
2219;Ansel;Napier;Male;1982-03-01;Senior Quality Engineer;n/a;High Net Worth;N;Yes
2220;Curr;Jancey;Male;1959-05-13;Legal Assistant;Financial Services;Mass Customer;N;Yes
2221;Tye;Scottini;Male;1995-11-07;General Manager;Argiculture;Affluent Customer;N;No
2222;Caroline;Grabban;Female;1974-08-26;Professor;Financial Services;Mass Customer;N;No
2223;Sarita;Georgiev;Female;1981-01-29;Professor;Health;Mass Customer;N;No
2224;Sydel;Seccombe;Female;1998-08-18;Budget/Accounting Analyst III;Retail;High Net Worth;N;Yes
2225;Christina;Easum;Female;1988-04-02;Occupational Therapist;Health;Affluent Customer;N;No
2226;Hedvig;Flatt;Female;1955-07-22;Biostatistician II;Entertainment;Mass Customer;N;No
2227;Duff;Kemble;Male;1976-07-16;Systems Administrator I;Property;Affluent Customer;N;Yes
2228;Rosita;Soppeth;Female;1956-03-09;Geological Engineer;Manufacturing;High Net Worth;N;No
2229;Linette;Gotmann;Female;1959-04-10;Cost Accountant;Financial Services;Affluent Customer;N;Yes
2230;Gertruda;Shrimpling;Female;1977-12-22;;n/a;Mass Customer;N;No
2231;Rasla;Landreth;Female;1959-09-25;Accounting Assistant II;n/a;Mass Customer;N;No
2232;Nev;Malone;Male;1990-05-07;Help Desk Technician;n/a;Mass Customer;N;Yes
2233;Cassi;Killingworth;Female;1973-09-04;Sales Associate;n/a;Mass Customer;N;Yes
2234;Dylan;Hanvey;Male;1986-09-09;Electrical Engineer;Manufacturing;Mass Customer;N;No
2235;Maxine;Cauldwell;Female;1979-10-02;Social Worker;Health;Affluent Customer;N;No
2236;Arin;Crickmoor;Male;1968-04-16;Data Coordiator;Manufacturing;Affluent Customer;N;Yes
2237;Julia;Walden;Female;1969-06-26;;n/a;Mass Customer;N;Yes
2238;Nata;Plinck;Female;1978-09-14;Director of Sales;Retail;Mass Customer;N;Yes
2239;Jocelyne;Pasquale;Female;1960-01-11;Associate Professor;Property;High Net Worth;N;Yes
2240;Niall;Hallifax;Male;1969-07-25;Automation Specialist III;Manufacturing;High Net Worth;N;Yes
2241;Augy;Jerrems;Male;1975-02-23;Paralegal;Financial Services;High Net Worth;N;No
2242;Elsy;Springell;Female;1977-09-24;VP Sales;n/a;Mass Customer;N;Yes
2243;Lena;Cronshaw;Female;1976-08-28;Business Systems Development Analyst;n/a;Affluent Customer;N;Yes
2244;Sidney;Cargon;Male;1972-05-10;Software Test Engineer III;Manufacturing;Mass Customer;N;No
2245;Elsinore;Banbrook;Female;1980-04-21;Marketing Manager;Argiculture;Mass Customer;N;No
2246;Giraldo;Lacer;Male;1979-01-24;Database Administrator III;n/a;Mass Customer;N;Yes
2247;Gweneth;Wilkins;Female;1995-01-20;Teacher;Retail;High Net Worth;N;Yes
2248;Helsa;Grandisson;Female;1996-05-23;Software Engineer I;Manufacturing;Mass Customer;N;No
2249;Kiele;Caghan;Female;1996-11-11;;Financial Services;Mass Customer;N;No
2250;De witt;Gleave;Male;1992-06-26;;Telecommunications;High Net Worth;N;No
2251;Leslie;Shotboult;Male;1959-08-19;;Property;High Net Worth;N;No
2252;Darcey;Annis;U;;Teacher;IT;High Net Worth;N;Yes
2253;Gracie;Kubacki;Female;1959-02-08;Office Assistant I;Manufacturing;Affluent Customer;N;Yes
2254;Ann;Beek;Female;1955-10-21;Programmer Analyst II;Health;Affluent Customer;N;No
2255;Iorgo;Krol;Male;1992-07-11;Dental Hygienist;Health;Affluent Customer;N;Yes
2256;Mara;Rosterne;Female;1978-02-26;Marketing Manager;Retail;Mass Customer;N;No
2257;Siward;Corradino;Male;1977-10-13;Librarian;Entertainment;Mass Customer;N;No
2258;Cathy;Powter;Female;1974-03-21;Account Executive;Retail;High Net Worth;N;No
2259;Leanora;Calbert;Female;1999-07-02;Environmental Specialist;n/a;Affluent Customer;N;No
2260;Jarad;Barthropp;Male;1967-02-09;Administrative Assistant IV;Argiculture;High Net Worth;N;No
2261;Gerome;Monshall;Male;1980-09-21;Account Representative II;Health;Mass Customer;N;Yes
2262;Nyssa;Banister;Female;1984-04-21;Pharmacist;Health;Mass Customer;N;Yes
2263;Lois;Sorel;Female;1987-02-06;Professor;Argiculture;Mass Customer;N;Yes
